,Name,PAM-Unsupervised-SWALE-RI,PAM-Unsupervised-EDR-RI,PAM-Supervised-SWALE-RI,PAM-Supervised-EDR-RI,PAM-Supervised-MSM-RI,PAM-Supervised-DTW-RI,PAM-Unsupervised-LCSS-RI,PAM-Supervised-ERP-RI,PAM-Supervised-LCSS-RI,PAM-Unsupervised-TWED-RI,PAM-Unsupervised-ERP-RI,PAM-Supervised-TWED-RI,PAM-Unsupervised-DTW-RI,PAM-Unsupervised-MSM-RI,k-Shape-RI,PAM-Unsupervised-SWALE-ARI,PAM-Unsupervised-EDR-ARI,PAM-Supervised-SWALE-ARI,PAM-Supervised-EDR-ARI,PAM-Supervised-MSM-ARI,PAM-Supervised-DTW-ARI,PAM-Unsupervised-LCSS-ARI,PAM-Supervised-ERP-ARI,PAM-Supervised-LCSS-ARI,PAM-Unsupervised-TWED-ARI,PAM-Unsupervised-ERP-ARI,PAM-Supervised-TWED-ARI,PAM-Unsupervised-DTW-ARI,PAM-Unsupervised-MSM-ARI,k-Shape-ARI,PAM-Unsupervised-SWALE-NMI,PAM-Unsupervised-EDR-NMI,PAM-Supervised-SWALE-NMI,PAM-Supervised-EDR-NMI,PAM-Supervised-MSM-NMI,PAM-Supervised-DTW-NMI,PAM-Unsupervised-LCSS-NMI,PAM-Supervised-ERP-NMI,PAM-Supervised-LCSS-NMI,PAM-Unsupervised-TWED-NMI,PAM-Unsupervised-ERP-NMI,PAM-Supervised-TWED-NMI,PAM-Unsupervised-DTW-NMI,PAM-Unsupervised-MSM-NMI,k-Shape-NMI
117,UMD,0.534920634920635,0.645555556,0.638095238,0.65952381,0.676507937,0.605079365,0.641587302,0.621269841,0.65015873,0.6815873020000001,0.621269841,0.653650794,0.616190476,0.640634921,0.617777778,0.026208337289906,0.20289361399999997,0.18638619899999997,0.22736290399999998,0.27239050800000003,0.16739774400000001,0.19689194100000001,0.172388188,0.219056053,0.279367924,0.172388188,0.23643345699999999,0.201564406,0.210088054,0.128931482,0.115707604291031,0.30093421600000003,0.299969657,0.335922214,0.39174501899999997,0.26876673,0.2928732,0.296702943,0.32022905,0.40290222700000006,0.296702943,0.356564306,0.315876442,0.33855891200000005,0.25223960100000004
118,UWaveGestureLibraryAll,0.742859636871508,0.8160093279999999,0.768707602,0.817713488,0.8125650940000001,0.8283761470000001,0.832260076,0.838109288,0.84354175,0.85944982,0.838109288,0.825412011,0.789131584,0.8572057059999999,0.9104352059999999,0.170762651913539,0.264407764,0.18289735,0.276187623,0.292925543,0.314171192,0.315475897,0.34770586200000003,0.34341552299999994,0.404002706,0.34770586200000003,0.29699870899999997,0.23527096399999997,0.38998956,0.598011392,0.31514760495592,0.375535929,0.313384252,0.388340454,0.41820776,0.444228375,0.433551099,0.474297025,0.450463024,0.508887564,0.474297025,0.41565797200000004,0.383169928,0.499698121,0.673200969
119,UWaveGestureLibraryX,0.788148443735036,0.79824147,0.796238777,0.8027633679999999,0.810394802,0.830761173,0.79844149,0.814485734,0.809343575,0.8192622709999999,0.814485734,0.809157273,0.8158846270000001,0.8257664109999999,0.8470795090000001,0.168214133937802,0.177510759,0.176694298,0.19523226800000001,0.21994607600000002,0.28854387,0.151854389,0.266848138,0.178010421,0.229691085,0.266848138,0.220203935,0.266642942,0.259379042,0.323862415,0.277971407692435,0.253598693,0.26307813,0.281013169,0.326773477,0.390802173,0.238826709,0.390951691,0.263830943,0.335468146,0.390951691,0.324466396,0.384606327,0.363238006,0.45182980799999994
120,UWaveGestureLibraryY,0.806803671189146,0.816271947,0.805426476,0.80979175,0.814777285,0.826926875,0.813918845,0.8051389170000001,0.8228661209999999,0.824302923,0.8051389170000001,0.8081110340000001,0.825922536,0.824427873,0.827188996,0.18466963326748,0.206805577,0.20335752699999998,0.205197238,0.237550392,0.288185962,0.210468937,0.228985918,0.236131686,0.259294962,0.228985918,0.237694684,0.302373182,0.27281932,0.24193723399999997,0.276586490159511,0.300720149,0.30404721,0.300912754,0.346292755,0.408411156,0.308092621,0.34446774700000005,0.33878631299999995,0.37745243700000003,0.34446774700000005,0.354535404,0.41524843,0.392102541,0.361653137
121,UWaveGestureLibraryZ,0.791280925778133,0.798579409,0.7992817240000001,0.810761173,0.820703063,0.829217877,0.8009724159999999,0.8205412009999999,0.8144283720000001,0.8277693540000001,0.8205412009999999,0.830115223,0.822464585,0.832181265,0.852463089,0.172827890623057,0.18285336,0.22136925300000002,0.21804342899999998,0.266670061,0.314170233,0.15444998,0.319211882,0.195683235,0.284902191,0.319211882,0.282820732,0.28768728,0.317912901,0.356153548,0.275169799349443,0.275636731,0.334937448,0.30571641,0.371821556,0.424988496,0.236134183,0.452492131,0.28295052800000003,0.38126891700000004,0.452492131,0.38111485700000003,0.425596254,0.426659623,0.481724385
122,Wafer,0.550750750750751,0.519144144,0.5630816820000001,0.6004766770000001,0.547848248,0.546672472,0.523054454,0.547541742,0.566198599,0.546856056,0.547541742,0.54841982,0.546064665,0.54735015,0.556829229,0.0205517037828856,0.006190512,-0.006060769000000001,0.122855795,0.000549256,-0.003707022,0.006722545,-0.00024201,0.027426588999999998,-0.0029629120000000003,-0.00024201,0.003007203,-0.006189993,-0.000981374,0.034935706000000004,0.00330950244860237,0.0076963330000000005,0.00020299999999999997,0.073760777,8.44e-05,0.000119226,0.00514656,0.000143778,0.006543053,6.0899999999999996e-05,0.000143778,0.000322,0.00041800400000000003,1.4499999999999998e-05,0.009093015999999999
123,Wine,0.510025062656642,0.494736842,0.503258145,0.5071428570000001,0.491353383,0.494736842,0.498120301,0.491353383,0.503759398,0.49122807,0.491353383,0.491353383,0.495363409,0.491353383,0.492481203,0.0199023728302456,-0.008815581999999999,0.014261891,0.014403672,-0.015934283,-0.009624145,0.000746731,-0.015934283,0.016686133,-0.016356698,-0.015934283,-0.015949621,-0.008501436,-0.015800267,-0.013204671999999999,0.0260952929078489,0.011964545,0.05401849,0.021930242000000003,0.000147512,0.004016286,0.031021699,0.000147512,0.069275433,0.000100222,0.000147512,0.000106475,0.004875493,9.740000000000001e-05,0.000974005
124,WordSynonyms,0.879389484948326,0.884458337,0.880487736,0.885032807,0.88750528,0.894945228,0.885680493,0.888823182,0.889620118,0.89099434,0.888823182,0.892219312,0.889338515,0.890177691,0.890067866,0.140246398319158,0.140530552,0.162958673,0.159642707,0.19591736199999998,0.21636539100000002,0.144151071,0.17041645800000002,0.17220289,0.192399084,0.17041645800000002,0.192800074,0.177218706,0.19472773899999998,0.17622633899999998,0.438694491046564,0.443838014,0.47948797299999996,0.45782744299999995,0.511929402,0.538879016,0.449280309,0.49623013299999996,0.48198189799999996,0.515446471,0.49623013299999996,0.522655344,0.519663937,0.520734989,0.515695793
125,Worms,0.65451197053407,0.651141805,0.660908533,0.658262738,0.671190915,0.65567833,0.557464702,0.658974831,0.61354205,0.658373235,0.658974831,0.673327195,0.6535052179999999,0.666022099,0.6463720070000001,0.0804859577210645,0.128552321,0.099297089,0.10517430300000001,0.12030370300000001,0.08371980799999999,0.100981531,0.062495872,0.087589153,0.082353509,0.062495872,0.114804604,0.087507421,0.07693473099999999,0.028846732000000003,0.137151452000319,0.144307873,0.157553634,0.134915657,0.16575452,0.127186759,0.100893778,0.133117707,0.10728109699999999,0.11914009800000001,0.133117707,0.167626053,0.13557987400000002,0.130808707,0.06730979200000001
126,WormsTwoClass,0.499079189686925,0.497360344,0.501129527,0.49760589299999997,0.5039410679999999,0.502111725,0.497237569,0.502099448,0.497237569,0.499017802,0.502099448,0.508311848,0.502737876,0.5051565379999999,0.501804788,-0.00505877405367445,-0.011581778000000001,5.19e-06,-0.011,0.00601,-6.24e-06,-0.016591734,0.0034700000000000004,-0.0146,-0.007199929,0.0034700000000000004,0.0145,0.000732708,0.008043657,0.00322694,0.0152444798217664,0.014248185,0.015523553999999998,0.014668346,0.016097798,0.027854286000000002,0.028235842999999997,0.00993498,0.017709341,0.023333191,0.00993498,0.020059794,0.027232756,0.02389561,0.008656236
127,Yoga,0.498528428093646,0.504381271,0.504528428,0.5032196210000001,0.503507246,0.49942029,0.501930881,0.498673356,0.499371237,0.500816054,0.498673356,0.503473802,0.49978595299999995,0.50193311,0.501685619,-0.00351732790426596,0.00871688,0.008929906999999999,0.0064032080000000005,0.0067147990000000005,-0.001524828,0.003335356,-0.002739096,-0.00193568,0.001089268,-0.002739096,0.006813166999999999,-0.000487866,0.0034746779999999997,0.003220717,0.00013640615850842199,0.009351033,0.0074819990000000005,0.007579745,0.0060881369999999995,0.0036087759999999997,0.011520839,0.000466296,0.0059111580000000006,0.009197714000000001,0.000466296,0.00661767,0.002160902,0.00812568,0.006864129
